City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
537,mareeba,AU,2021-09-28 01:17:59,-17.0,145.4333,81.45,60,100,9.37,overcast clouds
538,vila franca do campo,PT,2021-09-28 01:18:00,37.7167,-25.4333,70.2,90,13,6.67,few clouds
539,fukue,JP,2021-09-28 01:18:00,32.6881,128.8419,77.36,83,75,4.61,broken clouds
540,kailua,US,2021-09-28 01:17:15,21.4022,-157.7394,89.58,73,13,18.3,few clouds
541,haysville,US,2021-09-28 01:18:01,37.5645,-97.3523,84.27,40,1,1.01,clear sky
542,kamaishi,JP,2021-09-28 01:18:01,39.2667,141.8833,68.95,65,98,5.55,overcast clouds
543,sainte-marie,RE,2021-09-28 01:18:02,-20.8968,55.5496,69.93,68,75,16.11,broken clouds
544,primorsk,UA,2021-09-28 01:18:02,46.7348,36.3443,56.12,59,100,7.72,overcast clouds
545,xambioa,BR,2021-09-28 01:18:03,-6.4111,-48.5364,80.8,60,44,4.38,scattered clouds
546,smithers,CA,2021-09-28 01:15:18,54.7804,-127.1743,53.92,62,75,4.61,broken clouds
547,khandbari,NP,2021-09-28 01:18:03,27.3747,87.2039,71.58,74,26,3.15,scattered clouds
548,waipawa,NZ,2021-09-28 01:18:04,-41.4122,175.5153,52.3,61,100,11.81,overcast clouds
549,russell,US,2021-09-28 01:18:04,32.3502,-85.1999,73.0,91,1,0.0,clear sky
550,leshukonskoye,RU,2021-09-28 01:13:23,64.8989,45.7622,41.13,96,100,4.23,overcast clouds
551,marsabit,KE,2021-09-28 01:18:05,2.3284,37.9899,62.78,65,100,17.02,overcast clouds
552,grand gaube,MU,2021-09-28 01:18:05,-20.0064,57.6608,70.38,75,100,5.99,overcast clouds
553,acapulco,MX,2021-09-28 01:16:34,16.8634,-99.8901,80.42,83,75,4.61,broken clouds
554,whitehorse,CA,2021-09-28 01:15:22,60.7161,-135.0538,33.1,96,90,8.01,snow
555,kamariotissa,GR,2021-09-28 01:18:06,40.4833,25.4667,64.45,65,5,17.31,clear sky
556,puka,EE,2021-09-28 01:18:07,58.0559,26.2436,40.3,95,0,4.03,clear sky
557,nago,JP,2021-09-28 01:18:07,26.5881,127.9761,86.07,72,70,13.33,broken clouds
558,soure,BR,2021-09-28 01:18:08,-0.7167,-48.5233,80.69,78,6,12.37,clear sky
559,vao,NC,2021-09-28 01:18:08,-22.6667,167.4833,68.14,71,25,9.69,scattered clouds
560,karratha,AU,2021-09-28 01:17:13,-20.7377,116.8463,78.64,23,95,9.1,overcast clouds
561,praia,CV,2021-09-28 01:14:09,14.9215,-23.5087,78.8,82,6,11.21,clear sky
562,sanary-sur-mer,FR,2021-09-28 01:18:09,43.1178,5.8001,71.89,59,20,9.82,few clouds
563,guiyang,CN,2021-09-28 01:18:09,26.5833,106.7167,75.69,69,20,8.95,few clouds
564,tuatapere,NZ,2021-09-28 01:18:10,-46.1333,167.6833,56.82,56,92,5.46,overcast clouds
565,zhigansk,RU,2021-09-28 01:18:10,66.7697,123.3711,36.21,76,100,27.02,overcast clouds
566,boyolangu,ID,2021-09-28 01:18:11,-8.1181,111.8935,78.13,71,80,9.95,broken clouds
567,kolpashevo,RU,2021-09-28 01:18:11,58.3131,82.9089,31.05,95,33,4.76,scattered clouds
568,meadow lake,US,2021-09-28 01:18:11,34.8014,-106.5436,71.11,50,52,10.65,broken clouds
569,yacuiba,BO,2021-09-28 01:18:12,-22.038,-63.6797,90.99,33,13,8.66,few clouds
570,silver city,US,2021-09-28 01:16:53,32.7701,-108.2803,59.63,72,91,3.0,overcast clouds
571,hirara,JP,2021-09-28 01:18:13,24.8,125.2833,84.47,74,75,12.66,broken clouds
572,quang ngai,VN,2021-09-28 01:18:13,15.1167,108.8,81.03,78,14,4.61,few clouds
573,the valley,AI,2021-09-28 01:13:35,18.217,-63.0578,82.81,67,0,12.28,clear sky
574,talcahuano,CL,2021-09-28 01:18:14,-36.7167,-73.1167,56.88,44,0,5.75,clear sky
575,deputatskiy,RU,2021-09-28 01:18:14,69.3,139.9,24.64,66,94,6.02,overcast clouds
576,buin,CL,2021-09-28 01:18:15,-33.7333,-70.75,66.74,55,0,4.5,clear sky
577,gunjur,GM,2021-09-28 01:18:15,13.2019,-16.7339,75.27,94,40,0.0,thunderstorm
578,xiangxiang,CN,2021-09-28 01:18:16,27.7333,112.5333,83.01,69,6,3.02,clear sky
579,santa fe,AR,2021-09-28 01:16:53,-31.6333,-60.7,73.0,67,10,7.0,clear sky
580,morondava,MG,2021-09-28 01:18:16,-20.2833,44.2833,72.54,84,27,2.33,scattered clouds
581,wuwei,CN,2021-09-28 01:18:17,37.9281,102.6414,66.02,32,0,2.51,clear sky
582,sembe,CG,2021-09-28 01:18:17,1.6481,14.5806,67.59,99,53,2.28,broken clouds
583,kasungu,MW,2021-09-28 01:18:18,-13.0333,33.4833,68.32,53,6,5.28,clear sky
584,mbanza-ngungu,CD,2021-09-28 01:18:18,-5.25,14.8667,71.94,74,100,3.44,overcast clouds
585,mitu,CO,2021-09-28 01:18:18,1.1983,-70.1733,75.38,85,26,1.12,light rain
586,pyaozerskiy,RU,2021-09-28 01:18:19,65.8333,31.1667,45.19,89,53,4.9,broken clouds
587,pangoa,PE,2021-09-28 01:18:19,-12.1167,-73.0,73.31,75,73,3.42,broken clouds
588,aravissos,GR,2021-09-28 01:18:20,40.84,22.2956,72.43,75,84,0.76,broken clouds
589,hovd,MN,2021-09-28 01:18:20,48.0056,91.6419,30.52,38,18,2.3,few clouds
590,adre,TD,2021-09-28 01:18:21,13.4667,22.2,74.89,70,95,3.6,overcast clouds
591,verkhnevilyuysk,RU,2021-09-28 01:18:21,63.4453,120.3167,36.39,74,72,10.02,broken clouds
592,katrineholm,SE,2021-09-28 01:18:21,58.9959,16.2072,55.29,84,100,10.67,overcast clouds
593,adrar,MR,2021-09-28 01:18:22,20.5022,-10.0711,89.02,11,0,1.86,clear sky
594,lakatoro,VU,2021-09-28 01:18:22,-16.0999,167.4164,81.07,72,43,11.7,scattered clouds
595,altamira,BR,2021-09-28 01:16:46,-3.2033,-52.2064,72.21,95,12,2.91,few clouds
596,evensk,RU,2021-09-28 01:18:23,61.95,159.2333,45.14,44,100,4.21,overcast clouds
597,calamar,CO,2021-09-28 01:18:23,10.2511,-74.9146,84.15,87,37,7.47,scattered clouds
598,prachuap khiri khan,TH,2021-09-28 01:18:24,12.2167,99.75,79.11,81,30,1.86,scattered clouds
599,parakou,BJ,2021-09-28 01:18:24,9.3372,2.6303,70.84,98,83,5.3,broken clouds
600,warrington,GB,2021-09-28 01:18:24,53.3925,-2.5802,51.62,88,20,1.01,few clouds
601,leh,IN,2021-09-28 01:18:25,34.1667,77.5833,53.46,41,28,3.76,scattered clouds
602,palmital,BR,2021-09-28 01:18:25,-22.7889,-50.2175,77.76,43,0,4.12,clear sky
603,padang,ID,2021-09-28 01:18:26,-0.9492,100.3543,78.85,79,56,2.37,broken clouds
604,newport,GB,2021-09-28 01:17:40,51.5877,-2.9984,55.94,89,65,10.13,broken clouds
605,halifax,CA,2021-09-28 01:14:00,44.6453,-63.5724,62.47,83,19,1.99,few clouds
606,sambava,MG,2021-09-28 01:16:50,-14.2667,50.1667,69.44,84,71,10.18,light rain
607,smolensk,RU,2021-09-28 01:16:20,55.0,33.0,45.86,92,100,6.55,overcast clouds
608,new waterford,US,2021-09-28 01:18:27,40.8451,-80.6145,71.85,78,7,9.06,clear sky
609,kingsville,US,2021-09-28 01:14:42,27.5159,-97.8561,82.81,81,40,1.99,scattered clouds
610,nova olimpia,BR,2021-09-28 01:18:28,-14.7972,-57.2881,81.7,48,0,2.8,clear sky
611,road town,VG,2021-09-28 01:18:28,18.4167,-64.6167,82.2,75,2,12.08,clear sky
612,kirillov,RU,2021-09-28 01:18:28,59.863,38.3813,44.53,90,94,4.34,overcast clouds
613,port moresby,PG,2021-09-28 01:18:29,-9.4431,147.1797,84.76,68,44,11.97,scattered clouds
614,tecalitlan,MX,2021-09-28 01:18:29,19.4667,-103.3,67.55,98,100,2.53,overcast clouds
615,mitsamiouli,KM,2021-09-28 01:16:16,-11.3847,43.2844,76.64,73,2,2.01,clear sky
616,jiblah,YE,2021-09-28 01:18:30,13.9216,44.1467,66.47,42,82,3.65,broken clouds
617,novoagansk,RU,2021-09-28 01:18:31,61.9449,76.6625,31.53,93,30,6.96,scattered clouds
618,atasu,KZ,2021-09-28 01:18:31,48.6814,71.6433,50.43,54,81,8.57,broken clouds
619,kunming,CN,2021-09-28 01:18:31,25.0389,102.7183,60.73,88,20,11.18,few clouds
620,taltal,CL,2021-09-28 01:18:32,-25.4,-70.4833,61.16,74,17,5.68,few clouds
621,mackay,AU,2021-09-28 01:18:32,-21.15,149.2,81.68,64,57,11.56,broken clouds
622,mahibadhoo,MV,2021-09-28 01:14:51,3.7833,72.9667,81.36,80,100,17.29,overcast clouds
623,yishui,CN,2021-09-28 01:18:33,35.7847,118.6281,70.48,82,94,7.05,light rain
624,koygorodok,RU,2021-09-28 01:18:34,60.445,50.9968,30.07,93,36,2.39,scattered clouds
625,effingham,US,2021-09-28 01:18:34,32.3669,-81.3332,76.84,92,0,5.01,clear sky
626,karpogory,RU,2021-09-28 01:18:35,64.0019,44.4451,44.35,86,100,3.65,overcast clouds
627,olga,RU,2021-09-28 01:18:36,43.7444,135.2892,67.71,60,15,3.22,few clouds
628,tevriz,RU,2021-09-28 01:18:36,57.509,72.4042,37.36,81,100,4.45,overcast clouds
629,elizabeth city,US,2021-09-28 01:18:37,36.2946,-76.2511,73.02,73,1,6.91,clear sky
630,havelock,US,2021-09-28 01:18:37,34.8791,-76.9013,75.94,70,1,5.75,clear sky
631,gouvy,BE,2021-09-28 01:18:37,50.186,5.9392,51.04,97,100,3.71,overcast clouds
632,zhangzhou,CN,2021-09-28 01:18:38,24.5133,117.6556,85.93,64,0,1.77,clear sky
633,itaituba,BR,2021-09-28 01:18:16,-4.2761,-55.9836,73.35,91,100,0.74,overcast clouds
634,perth,AU,2021-09-28 01:18:39,-31.9333,115.8333,63.18,68,75,14.97,broken clouds
635,keelung,TW,2021-09-28 01:18:39,25.1283,121.7419,88.12,83,53,8.5,broken clouds
636,gorontalo,ID,2021-09-28 01:18:40,0.5412,123.0595,86.56,63,89,3.02,overcast clouds
637,saurimo,AO,2021-09-28 01:18:40,-9.6608,20.3916,64.35,88,100,3.09,overcast clouds
638,kyra,RU,2021-09-28 01:18:41,49.5776,111.9753,38.07,57,100,11.95,overcast clouds
639,oussouye,SN,2021-09-28 01:18:41,12.485,-16.5469,77.18,87,97,3.4,overcast clouds
640,okakarara,NA,2021-09-28 01:18:41,-20.5833,17.4333,62.74,34,5,7.0,clear sky
641,port-gentil,GA,2021-09-28 01:17:41,-0.7193,8.7815,77.4,83,79,10.29,broken clouds
642,santo antonio do leverger,BR,2021-09-28 01:18:42,-15.8656,-56.0767,84.58,59,3,3.98,clear sky
643,necochea,AR,2021-09-28 01:18:43,-38.5473,-58.7368,38.03,84,0,6.96,clear sky
644,havre-saint-pierre,CA,2021-09-28 01:15:52,50.2334,-63.5986,51.8,93,90,2.3,overcast clouds
645,santander,ES,2021-09-28 01:18:43,43.4647,-3.8044,62.98,91,90,3.0,overcast clouds
646,tommot,RU,2021-09-28 01:18:44,58.9564,126.2925,41.25,97,100,6.2,light rain
647,honiara,SB,2021-09-28 01:18:44,-9.4333,159.95,83.48,76,80,3.56,broken clouds
648,olafsvik,IS,2021-09-28 01:18:22,64.8945,-23.7142,38.73,82,86,15.46,overcast clouds
649,ryotsu,JP,2021-09-28 01:18:45,38.0833,138.4333,75.16,61,53,5.03,broken clouds
650,linkoping,SE,2021-09-28 01:18:45,58.4109,15.6216,54.79,88,90,11.5,overcast clouds
651,bahia blanca,AR,2021-09-28 01:18:46,-38.7196,-62.2724,47.73,59,0,7.72,clear sky
652,yzeure,FR,2021-09-28 01:18:46,46.5644,3.355,53.11,89,64,1.28,broken clouds
653,abu zabad,SD,2021-09-28 01:18:46,12.35,29.25,77.99,62,100,1.97,overcast clouds
654,vilyuysk,RU,2021-09-28 01:18:47,63.7553,121.6247,36.91,71,74,11.79,broken clouds
655,aitape,PG,2021-09-28 01:18:47,-3.1374,142.3475,85.71,66,91,4.34,overcast clouds
656,shingu,JP,2021-09-28 01:18:48,33.7333,135.9833,79.79,85,85,13.18,overcast clouds
657,san juan,AR,2021-09-28 01:18:48,-31.5375,-68.5364,70.74,28,0,10.98,clear sky
658,daru,PG,2021-09-28 01:14:18,-9.0763,143.2092,81.23,75,85,14.54,overcast clouds
659,magadan,RU,2021-09-28 01:18:49,59.5667,150.8,45.86,76,100,3.76,overcast clouds
660,batsfjord,NO,2021-09-28 01:18:50,70.6345,29.7185,51.4,81,97,16.28,overcast clouds
661,alihe,CN,2021-09-28 01:18:50,50.5667,123.7167,50.9,70,100,5.59,overcast clouds
662,hay river,CA,2021-09-28 01:15:17,60.8156,-115.7999,49.98,71,90,14.97,overcast clouds
663,madarounfa,NE,2021-09-28 01:18:51,13.3087,7.156,82.09,44,7,6.46,clear sky
664,san quintin,MX,2021-09-28 01:18:51,30.4833,-115.95,68.74,76,85,15.19,overcast clouds
665,muroto,JP,2021-09-28 01:18:52,33.2833,134.15,75.24,78,100,19.04,overcast clouds
666,yeppoon,AU,2021-09-28 01:18:52,-23.1333,150.7333,73.18,64,71,15.88,broken clouds
667,anupgarh,IN,2021-09-28 01:18:52,29.1911,73.2086,86.67,58,53,5.28,broken clouds
668,calabozo,VE,2021-09-28 01:18:53,8.9242,-67.4293,76.06,88,98,3.94,overcast clouds
669,gravelbourg,CA,2021-09-28 01:18:53,49.8834,-106.5512,70.07,21,14,8.7,few clouds
670,lubango,AO,2021-09-28 01:18:54,-14.9172,13.4925,59.43,65,64,3.22,broken clouds
671,batemans bay,AU,2021-09-28 01:18:54,-35.7167,150.1833,71.1,41,29,8.41,scattered clouds
672,ucluelet,CA,2021-09-28 01:14:02,48.9329,-125.5528,57.09,87,100,9.64,light rain
673,hoa binh,VN,2021-09-28 01:14:13,20.8133,105.3383,78.69,82,15,2.26,few clouds
674,pop,UZ,2021-09-28 01:18:55,40.8736,71.1089,59.49,54,0,0.72,clear sky
675,cayenne,GF,2021-09-28 01:18:28,4.9333,-52.3333,83.08,80,20,1.99,few clouds
676,anzio,IT,2021-09-28 01:18:56,41.4853,12.6179,72.45,99,14,5.03,few clouds
677,lumby,CA,2021-09-28 01:15:23,50.2498,-118.969,63.05,92,100,5.75,overcast clouds
678,georgiyevka,KZ,2021-09-28 01:18:56,43.0369,74.7114,48.24,76,75,8.95,broken clouds
679,ous,RU,2021-09-28 01:18:57,60.9058,61.5186,30.69,93,99,3.58,overcast clouds
680,paramirim,BR,2021-09-28 01:18:57,-13.4425,-42.2389,74.62,59,6,6.42,clear sky
681,izhma,RU,2021-09-28 01:18:58,65.0083,53.9113,38.53,79,100,4.34,overcast clouds
682,kungurtug,RU,2021-09-28 01:18:58,50.5994,97.5228,20.19,79,98,1.83,overcast clouds
683,emerald,AU,2021-09-28 01:18:59,-23.5333,148.1667,77.34,47,74,17.76,broken clouds
684,jalu,LY,2021-09-28 01:18:59,29.0331,21.5482,70.34,64,0,8.48,clear sky
685,dubbo,AU,2021-09-28 01:15:12,-32.25,148.6167,68.13,52,90,13.8,overcast clouds
686,rondonopolis,BR,2021-09-28 01:19:00,-16.4708,-54.6356,85.93,38,50,1.03,scattered clouds
687,klaksvik,FO,2021-09-28 01:15:43,62.2266,-6.589,45.52,86,100,11.27,overcast clouds
688,bereda,ES,2021-09-28 01:19:00,43.2686,-7.5406,55.42,100,100,1.68,overcast clouds
689,chongwe,ZM,2021-09-28 01:19:01,-15.3292,28.682,70.68,40,100,3.62,overcast clouds
690,ulaangom,MN,2021-09-28 01:18:40,49.9811,92.0667,34.32,34,100,2.21,overcast clouds
691,oriximina,BR,2021-09-28 01:19:02,-1.7656,-55.8661,75.16,90,93,4.61,moderate rain
692,chabahar,IR,2021-09-28 01:19:02,25.2919,60.643,83.14,75,16,8.63,few clouds
